,RadioOperatorName,TrafficDirection,DeviceManufacturer,DeviceName,LocationLatitude,LocationLongitude,TrafficVolume,day,hour,RSRP
9749,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,2.986231,2.0,17.0,-84.0
9750,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,2.986231,2.0,17.0,-65.0
9751,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,2.986231,2.0,17.0,-77.0
9752,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,2.986231,2.0,17.0,-80.0
9753,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-79.0
9754,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-78.0
9755,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-76.0
9756,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-86.0
9757,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-71.0
9758,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-83.0
9759,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-82.0
9760,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-81.0
9761,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-84.0
9762,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-65.0
9763,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-77.0
9764,Operator B,Uplink,HUAWEI,Y7,24.577372,46.69223,3.175837,2.0,17.0,-80.0
9765,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-79.0
9766,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-78.0
9767,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-76.0
9768,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-86.0
9769,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-71.0
9770,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-83.0
9771,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-82.0
9772,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-81.0
9773,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-84.0
9774,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-65.0
9775,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-77.0
9776,Operator B,Downlink,HUAWEI,Y7,24.577372,46.69223,4.338464,2.0,17.0,-80.0
9777,Operator B,Downlink,HUAWEI,Y7,24.577375,46.692177,28.586659,2.0,20.0,-76.0
9778,Operator B,Downlink,HUAWEI,Y7,24.577375,46.692177,28.586659,2.0,20.0,-79.0
9779,Operator B,Downlink,HUAWEI,Y7,24.577375,46.692177,28.586659,2.0,20.0,-82.0
9780,Operator B,Downlink,HUAWEI,Y7,24.577375,46.692177,28.586659,2.0,20.0,-75.0
9781,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,1.044818,2.0,20.0,-76.0
9782,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,1.044818,2.0,20.0,-79.0
9783,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,1.044818,2.0,20.0,-82.0
9784,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,1.044818,2.0,20.0,-75.0
9785,Operator B,Uplink,HUAWEI,Y7,24.57732,46.692173,0.152067,2.0,18.0,-84.0
9786,Operator B,Uplink,HUAWEI,Y7,24.57732,46.692173,0.152067,2.0,18.0,-83.0
9787,Operator B,Uplink,HUAWEI,Y7,24.57732,46.692173,0.152067,2.0,18.0,-85.0
9788,Operator B,Downlink,HUAWEI,Y7,24.57732,46.692173,5.960113,2.0,18.0,-84.0
9789,Operator B,Downlink,HUAWEI,Y7,24.57732,46.692173,5.960113,2.0,18.0,-83.0
9790,Operator B,Downlink,HUAWEI,Y7,24.57732,46.692173,5.960113,2.0,18.0,-85.0
9791,Operator B,Downlink,HUAWEI,Y7,24.577375,46.692177,0.046048,2.0,21.0,-72.0
9792,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,0.020197,2.0,21.0,-72.0
9793,Operator B,Uplink,HUAWEI,Y7,24.577375,46.692177,0.453532,2.0,21.0,-72.0
9794,Operator B,Downlink,HUAWEI,Y7,24.577063,46.692448,15.971085,3.0,7.0,-77.0
9795,Operator B,Downlink,HUAWEI,Y7,24.577063,46.692448,15.971085,3.0,7.0,-76.0
9796,Operator B,Downlink,HUAWEI,Y7,24.577063,46.692448,2.281452,3.0,7.0,-77.0
9797,Operator B,Downlink,HUAWEI,Y7,24.577063,46.692448,2.281452,3.0,7.0,-76.0
9798,Operator B,Uplink,HUAWEI,Y7,24.577063,46.692448,0.840479,3.0,7.0,-77.0
9799,Operator B,Uplink,HUAWEI,Y7,24.577063,46.692448,0.840479,3.0,7.0,-76.0
9800,Operator B,Downlink,HUAWEI,Y7,24.57741,46.692398,0.206938,3.0,8.0,-100.0
9801,Operator B,Downlink,HUAWEI,Y7,24.57741,46.692398,0.206938,3.0,8.0,-99.0
9802,Operator B,Uplink,HUAWEI,Y7,24.57741,46.692398,0.051449,3.0,8.0,-100.0
9803,Operator B,Uplink,HUAWEI,Y7,24.57741,46.692398,0.051449,3.0,8.0,-99.0
9804,Operator A,Uplink,SAMSUNG,GALAXY S9+,24.81182,46.789436,0.297759,3.0,12.0,-92.0
9805,Operator A,Downlink,SAMSUNG,GALAXY J7 PRIME,24.597467,46.729656,0.094088,2.0,8.0,-91.0
9806,Operator A,Uplink,SAMSUNG,GALAXY J7 PRIME,24.597467,46.729656,0.09022,2.0,8.0,-91.0
9807,Operator A,Downlink,SAMSUNG,GALAXY ON NXT,24.589493,46.728058,18.179384,2.0,18.0,-94.0
9808,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.589493,46.728058,0.850185,2.0,18.0,-94.0
9809,Operator A,Downlink,SAMSUNG,GALAXY J7 PRIME,24.733976,46.774017,0.351716,2.0,17.0,-90.0
9810,Operator A,Downlink,SAMSUNG,GALAXY ON NXT,24.733976,46.774017,0.351716,2.0,17.0,-90.0
9811,Operator A,Uplink,SAMSUNG,GALAXY J7 PRIME,24.733976,46.774017,0.176773,2.0,17.0,-90.0
9812,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.733976,46.774017,0.176773,2.0,17.0,-90.0
9813,Operator A,Uplink,SAMSUNG,GALAXY J7 PRIME,24.597488,46.729694,0.102043,2.0,7.0,-91.0
9814,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-99.0
9815,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-73.0
9816,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-100.0
9817,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-71.0
9818,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-93.0
9819,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-104.0
9820,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-70.0
9821,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-97.0
9822,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-96.0
9823,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-77.0
9824,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080404,2.0,18.0,-75.0
9825,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-99.0
9826,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-73.0
9827,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-100.0
9828,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-71.0
9829,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-93.0
9830,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-104.0
9831,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-70.0
9832,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-97.0
9833,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-96.0
9834,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-77.0
9835,Operator A,Uplink,SAMSUNG,GALAXY A7 (2018),24.692427,46.675488,0.080576,2.0,18.0,-75.0
9836,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.693138,46.676247,0.35886,2.0,17.0,-70.0
9837,Operator A,Downlink,SAMSUNG,GALAXY A7 (2018),24.693138,46.676247,0.35886,2.0,17.0,-77.0
9838,Operator A,Uplink,SAMSUNG,GALAXY A20,24.823166,46.760708,0.211878,2.0,19.0,-83.0
9839,Operator A,Uplink,SAMSUNG,GALAXY A20,24.830973,46.787678,0.099362,2.0,20.0,-78.0
9840,Operator B,Uplink,SAMSUNG,GALAXY A30,24.634216,46.728878,1.386606,3.0,22.0,-108.0
9841,Operator B,Uplink,SAMSUNG,GALAXY A30,24.634216,46.728878,1.386606,3.0,22.0,-95.0
9842,Operator B,Downlink,SAMSUNG,GALAXY A30,24.634216,46.728878,111.167801,3.0,22.0,-108.0
9843,Operator B,Downlink,SAMSUNG,GALAXY A30,24.634216,46.728878,111.167801,3.0,22.0,-95.0
9844,Operator B,Downlink,SAMSUNG,GALAXY A30,24.56685,46.754047,2.057876,3.0,12.0,-98.0
9845,Operator B,Downlink,SAMSUNG,GALAXY A30,24.568172,46.745613,7.94974,3.0,13.0,-90.0
9846,Operator B,Uplink,SAMSUNG,GALAXY A30,24.568172,46.745613,0.483937,3.0,13.0,-90.0
9847,Operator B,Uplink,SAMSUNG,GALAXY A30,24.634216,46.728878,0.532358,3.0,18.0,-109.0
9848,Operator B,Downlink,SAMSUNG,GALAXY A30,24.634216,46.728878,1.529769,3.0,18.0,-109.0
9849,Operator B,Uplink,SAMSUNG,GALAXY A30,24.59331,46.758446,0.224336,3.0,16.0,-99.0
9850,Operator B,Downlink,SAMSUNG,GALAXY A30,24.59331,46.758446,0.670003,3.0,16.0,-99.0
9851,Operator B,Downlink,SAMSUNG,GALAXY A30,24.57735,46.7861,0.619261,3.0,11.0,-99.0
9852,Operator B,Uplink,SAMSUNG,GALAXY A30,24.57735,46.7861,0.429834,3.0,11.0,-99.0
9853,Operator B,Downlink,SAMSUNG,GALAXY A30,24.56638,46.752014,4.070656,3.0,15.0,-94.0
9854,Operator B,Uplink,SAMSUNG,GALAXY A30,24.56638,46.752014,0.833617,3.0,15.0,-94.0
9855,Operator B,Uplink,SAMSUNG,GALAXY A30,24.574593,46.824528,0.567939,3.0,14.0,-89.0
9856,Operator B,Downlink,SAMSUNG,GALAXY A30,24.574593,46.824528,1.638381,3.0,14.0,-89.0
9857,Operator B,Uplink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.084047,3.0,15.0,-99.0
9858,Operator B,Uplink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.084047,3.0,15.0,-111.0
9859,Operator B,Uplink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.084047,3.0,15.0,-118.0
9860,Operator B,Downlink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.150181,3.0,15.0,-99.0
9861,Operator B,Downlink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.150181,3.0,15.0,-111.0
9862,Operator B,Downlink,SAMSUNG,GALAXY A30,24.567104,46.755547,0.150181,3.0,15.0,-118.0
9863,Operator B,Uplink,SAMSUNG,GALAXY A30,24.578032,46.748604,0.041459,3.0,15.0,-91.0
9864,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578032,46.748604,0.157433,3.0,15.0,-91.0
9865,Operator B,Downlink,SAMSUNG,GALAXY A30,24.586033,46.809696,23.862777,3.0,14.0,-92.0
9866,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578266,46.789757,1.110089,3.0,11.0,-102.0
9867,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578266,46.789757,1.110089,3.0,11.0,-103.0
9868,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578266,46.789757,1.110089,3.0,11.0,-101.0
9869,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578266,46.789757,1.110089,3.0,11.0,-99.0
9870,Operator B,Downlink,SAMSUNG,GALAXY A30,24.578266,46.789757,1.110089,3.0,11.0,-109.0
9871,Operator B,Uplink,SAMSUNG,GALAXY A30,24.569275,46.745472,1.153457,3.0,12.0,-84.0
9872,Operator B,Downlink,SAMSUNG,GALAXY A30,24.62314,46.722576,61.227534,3.0,17.0,-82.0
9873,Operator B,Downlink,SAMSUNG,GALAXY A30,24.62314,46.722576,61.227534,3.0,17.0,-72.0
9874,Operator B,Downlink,SAMSUNG,GALAXY A30,24.62314,46.722576,61.227534,3.0,17.0,-96.0
9875,Operator B,Uplink,SAMSUNG,GALAXY A30,24.62314,46.722576,1.920722,3.0,17.0,-82.0
9876,Operator B,Uplink,SAMSUNG,GALAXY A30,24.62314,46.722576,1.920722,3.0,17.0,-72.0
9877,Operator B,Uplink,SAMSUNG,GALAXY A30,24.62314,46.722576,1.920722,3.0,17.0,-96.0
9878,Operator B,Uplink,SAMSUNG,GALAXY A30,24.559944,46.74823,0.91975,3.0,13.0,-96.0
9879,Operator B,Uplink,SAMSUNG,GALAXY A30,24.559944,46.74823,0.91975,3.0,13.0,-93.0
9880,Operator B,Downlink,SAMSUNG,GALAXY A30,24.559944,46.74823,19.70471,3.0,13.0,-96.0
9881,Operator B,Downlink,SAMSUNG,GALAXY A30,24.559944,46.74823,19.70471,3.0,13.0,-93.0
9882,Operator B,Downlink,SAMSUNG,GALAXY A30,24.574802,46.75042,2.640657,3.0,12.0,-97.0
9883,Operator B,Downlink,SAMSUNG,GALAXY A30,24.574802,46.75042,2.640657,3.0,12.0,-101.0
9884,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,6.011922,2.0,9.0,-115.0
9885,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,4.140359,2.0,9.0,-115.0
9886,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.077226,2.0,9.0,-115.0
9887,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,107.134105,2.0,9.0,-115.0
9888,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,6.590506,2.0,9.0,-115.0
9889,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,61.095024,2.0,9.0,-115.0
9890,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.540665,46.893894,0.042629,2.0,9.0,-140.0
9891,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.540665,46.893894,0.011882,2.0,9.0,-140.0
9892,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,34.137841,2.0,14.0,-116.0
9893,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,34.137841,2.0,14.0,-113.0
9894,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,3.431322,2.0,14.0,-116.0
9895,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,3.431322,2.0,14.0,-113.0
9896,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.804868,2.0,14.0,-116.0
9897,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.804868,2.0,14.0,-113.0
9898,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,21.126268,2.0,14.0,-116.0
9899,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,21.126268,2.0,14.0,-113.0
9900,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.542082,46.898746,1.608629,2.0,7.0,-89.0
9901,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,37.270898,2.0,6.0,-114.0
9902,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,37.270898,2.0,6.0,-112.0
9903,Operator A,Downlink,SAMSUNG,GALAXY A30S,24.541012,46.89695,37.270898,2.0,6.0,-116.0
9904,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,2.901262,2.0,6.0,-114.0
9905,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,2.901262,2.0,6.0,-112.0
9906,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,2.901262,2.0,6.0,-116.0
9907,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.759888,2.0,6.0,-114.0
9908,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.759888,2.0,6.0,-112.0
9909,Operator A,Uplink,SAMSUNG,GALAXY A30S,24.541012,46.89695,1.759888,2.0,6.0,-116.0
9910,Operator A,Downlink,SAMSUNG,GALAXY NOTE8,24.8307,46.659473,2.661728,2.0,15.0,-74.0
9911,Operator A,Downlink,SAMSUNG,GALAXY NOTE8,24.680048,46.705864,2.025152,2.0,13.0,-62.0
9912,Operator A,Uplink,SAMSUNG,GALAXY NOTE8,24.680048,46.705864,0.161698,2.0,13.0,-62.0
9913,Operator A,Uplink,SAMSUNG,GALAXY NOTE8,24.680048,46.705864,0.216924,2.0,13.0,-62.0
9914,Operator A,Downlink,SAMSUNG,GALAXY NOTE8,24.680048,46.705864,1.60213,2.0,13.0,-62.0
9915,Operator A,Downlink,SAMSUNG,GALAXY NOTE8,24.884233,46.628643,130.095904,2.0,18.0,-112.0
9916,Operator A,Uplink,SAMSUNG,GALAXY NOTE8,24.7069,46.629055,1.03596,2.0,15.0,-90.0
9917,Operator B,Uplink,SAMSUNG,GALAXY ON7 PRIME,24.843575,46.76686,0.624546,2.0,14.0,-94.0
9918,Operator B,Uplink,SAMSUNG,GALAXY ON7 PRIME,24.767357,46.747,0.317738,2.0,17.0,-75.0
9919,Operator B,Downlink,SAMSUNG,GALAXY J7,24.761194,46.798756,1.208707,2.0,14.0,-79.0
9920,Operator B,Downlink,SAMSUNG,GALAXY J7,24.820107,46.77192,1.141581,2.0,15.0,-81.0
9921,Operator C,Uplink,OPPO,RENO,24.827307,46.795475,0.268269,3.0,4.0,-94.0
9922,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-95.0
9923,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-92.0
9924,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-100.0
9925,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-101.0
9926,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-96.0
9927,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,5.380454,2.0,12.0,-107.0
9928,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-95.0
9929,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-92.0
9930,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-100.0
9931,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-101.0
9932,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-96.0
9933,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.495779,2.0,12.0,-107.0
9934,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-95.0
9935,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-92.0
9936,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-100.0
9937,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-101.0
9938,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-96.0
9939,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,21.30125,2.0,12.0,-107.0
9940,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-95.0
9941,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-92.0
9942,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-100.0
9943,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-101.0
9944,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-96.0
9945,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.699097,2.0,12.0,-107.0
9946,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-95.0
9947,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-92.0
9948,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-100.0
9949,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-101.0
9950,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-96.0
9951,Operator A,Downlink,HUAWEI,HUAWEI P30,24.738739,46.77967,8.129914,2.0,12.0,-107.0
9952,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-95.0
9953,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-92.0
9954,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-100.0
9955,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-101.0
9956,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-96.0
9957,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.118035,2.0,12.0,-107.0
9958,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-95.0
9959,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-92.0
9960,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-100.0
9961,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-101.0
9962,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-96.0
9963,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.40241,2.0,12.0,-107.0
9964,Operator A,Uplink,HUAWEI,HUAWEI P30,24.738739,46.77967,0.664367,2.0,12.0,-95.0
